date	en_url	image	en_title	ru_title	ru_url	
1894-12-22	https://en.wikipedia.org/wiki/Dreyfus_affair		Dreyfus Affair begins in France	Начало дела Дрейфуса во Франции	https://ru.wikipedia.org/wiki/Дело_Дрейфуса
1891-05-05	https://en.wikipedia.org/wiki/Rerum_novarum		Encyclical Rerum novarum issued by Pope Leo XIII	Энциклика «Rerum novarum» папы Льва XIII	https://ru.wikipedia.org/wiki/Rerum_Novarum
1891-07-31	https://en.wikipedia.org/wiki/Trans-Siberian_Railway	https://upload.wikimedia.org/wikipedia/commons/6/62/%D0%97%D0%B0%D0%BA%D0%BB%D0%B0%D0%B4%D0%BA%D0%B0_%D0%B2%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D1%81%D0%B8%D0%B1%D0%B8%D1%80%D1%81%D0%BA%D0%BE%D0%B9_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B8%2C_1891.jpg	Construction of the Trans-Siberian Railway begins	Начало строительства Транссибирской магистрали	https://ru.wikipedia.org/wiki/Транссибирская_магистраль
1890-12-29	https://en.wikipedia.org/wiki/Wounded_Knee_Massacre		Wounded Knee Massacre	Резня у Вундед-Ни	https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B9%D0%BD%D1%8F_%D0%BD%D0%B0_%D1%80%D1%83%D1%87%D1%8C%D0%B5_%D0%92%D1%83%D0%BD%D0%B4%D0%B5%D0%B4-%D0%9D%D0%B8
1890-10-03	https://en.wikipedia.org/wiki/Yosemite_National_Park	https://upload.wikimedia.org/wikipedia/commons/f/fb/Muir_and_Roosevelt_restored.jpg	Yosemite National Park established	Создание национального парка Йосемити	https://ru.wikipedia.org/wiki/Йосемитский_национальный_парк
1894-11-01	https://en.wikipedia.org/wiki/Nicholas_II		Nicholas II becomes Emperor of Russia	Николай II становится императором России	https://ru.wikipedia.org/wiki/Николай_II






