date	en_url	image	en_title	ru_title	ru_url	
1917-11-15	https://en.wikipedia.org/wiki/Declaration_of_the_Rights_of_the_Peoples_of_Russia		Declaration of the Rights of the Peoples of Russia issued by the Bolsheviks	Декларация прав народов России	https://ru.wikipedia.org/wiki/Декларация_прав_народов_России
1916-09-15	https://en.wikipedia.org/wiki/Tank		First use of tanks in battle at the Somme	Первое применение танков в бою	https://ru.wikipedia.org/wiki/Танк
1916-12-30	https://en.wikipedia.org/wiki/Grigori_Rasputin		Murder of Grigori Rasputin	Убит Григорий Распутин	https://ru.wikipedia.org/wiki/Распутин,_Григорий_Ефимович
1916-07-01	https://en.wikipedia.org/wiki/Battle_of_the_Somme		Battle of the Somme begins on the Western Front	Начало битвы на Сомме	https://ru.wikipedia.org/wiki/Битва_на_Сомме
1915-01-25	https://en.wikipedia.org/wiki/Telephone		First transcontinental telephone call in the United States	Первая трансконтинентальная телефонная связь в США	https://ru.wikipedia.org/wiki/Телефон
1915-12-28	https://en.wikipedia.org/wiki/D._W._Griffith	https://upload.wikimedia.org/wikipedia/commons/c/c2/Birth-of-a-nation-poster-color.jpg	Premiere of the film The Birth of a Nation	Премьера фильма «Рождение нации»	https://ru.wikipedia.org/wiki/Рождение_нации
1915-07-24	https://en.wikipedia.org/wiki/SS_Eastland		SS Eastland disaster in Chicago	Гибель парохода «Истленд» в Чикаго	https://en.wikipedia.org/wiki/SS_Eastland
1914-11-01	https://en.wikipedia.org/wiki/Battle_of_Coronel		Battle of Coronel between British and German fleets	Битва при Коронеле	https://ru.wikipedia.org/wiki/%D0%A1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BF%D1%80%D0%B8_%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%BB%D0%B5
1914-12-25	https://en.wikipedia.org/wiki/Christmas_truce		Christmas truce on the Western Front	Рождественское перемирие на Западном фронте	https://ru.wikipedia.org/wiki/Рождественское_перемирие
1913-12-01	https://en.wikipedia.org/wiki/Ford_Model_T		Ford introduces the moving assembly line for automobile production	Введение конвейерного производства автомобилей на заводах Ford	https://ru.wikipedia.org/wiki/Ford_Model_T
1913-02-03	https://en.wikipedia.org/wiki/Sixteenth_Amendment_to_the_United_States_Constitution		Ratification of the Sixteenth Amendment introducing federal income tax in the U.S.	Введение федерального подоходного налога в США	https://ru.wikipedia.org/wiki/Шестнадцатая_поправка_к_Конституции_США
1911-09-29	https://en.wikipedia.org/wiki/Italy_in_the_Italo-Turkish_War	https://upload.wikimedia.org/wikipedia/commons/f/f1/Italo-Turkish_war_collage.jpg	Italy declares war on the Ottoman Empire starting the Italo-Turkish War	Начало Итало-турецкой войны	https://ru.wikipedia.org/wiki/Итало-турецкая_война
1910-03-08	https://en.wikipedia.org/wiki/International_Women%27s_Day		First International Women's Day celebrated	Первое празднование Международного женского дня	https://ru.wikipedia.org/wiki/Международный_женский_день
1913-12-23	https://en.wikipedia.org/wiki/Federal_Reserve		Creation of the Federal Reserve System in the United States	Создание Федеральной резервной системы США	https://ru.wikipedia.org/wiki/Федеральная_резервная_система
1913-03-04	https://en.wikipedia.org/wiki/Woodrow_Wilson		Inauguration of Woodrow Wilson as President of the United States	Инаугурация президента США Вудро Вильсона	https://ru.wikipedia.org/wiki/Вильсон,_Вудро
1912-10-30	https://en.wikipedia.org/wiki/Third_French_Republic	https://upload.wikimedia.org/wikipedia/commons/6/65/Raymond_Poincar%C3%A9_1914.jpg	Raymond Poincaré becomes President of France	Раймон Пуанкаре становится президентом Франции	https://ru.wikipedia.org/wiki/Пуанкаре,_Раймон
1911-12-14	https://en.wikipedia.org/wiki/Roald_Amundsen		Roald Amundsen reaches the South Pole	Руаль Амундсен достигает Южного полюса	https://ru.wikipedia.org/wiki/Амундсен,_Руаль
1911-03-25	https://en.wikipedia.org/wiki/Triangle_Shirtwaist_Factory_fire		Triangle Shirtwaist Factory fire in New York	Пожар на фабрике Triangle Shirtwaist	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B6%D0%B0%D1%80_%D0%BD%D0%B0_%D1%84%D0%B0%D0%B1%D1%80%D0%B8%D0%BA%D0%B5_%C2%AB%D0%A2%D1%80%D0%B0%D0%B9%D0%B0%D0%BD%D0%B3%D0%BB%C2%BB
1910-05-18	https://en.wikipedia.org/wiki/Halley%27s_Comet		Appearance of Halley's Comet visible from Earth	Появление кометы Галлея	https://ru.wikipedia.org/wiki/Комета_Галлея
1917-11-20	https://en.wikipedia.org/wiki/Ukrainian_People%27s_Republic		Proclamation of the Ukrainian People's Republic	Провозглашение Украинской Народной Республики	https://ru.wikipedia.org/wiki/Украинская_Народная_Республика
1918-04-29	https://en.wikipedia.org/wiki/Pavlo_Skoropadskyi	https://upload.wikimedia.org/wikipedia/commons/c/c2/Pavlo_Skoropadsky_portrait%2C_colorized_by_Ruslan_Habanets.jpg	Pavlo Skoropadskyi becomes Hetman of the Ukrainian State	Павел Скоропадский становится гетманом Украинской державы	https://ru.wikipedia.org/wiki/Скоропадский,_Павел_Петрович
1918-11-01	https://en.wikipedia.org/wiki/West_Ukrainian_People%27s_Republic		Proclamation of the West Ukrainian People's Republic	Провозглашение Западно-Украинской Народной Республики	https://ru.wikipedia.org/wiki/Западно-Украинская_народная_республика
1918-12-14	https://en.wikipedia.org/wiki/Directory_of_Ukraine	https://upload.wikimedia.org/wikipedia/commons/e/ee/Directory_of_UPR_in_Kamianets-Podilskyi_1919.jpg	Directory of Ukraine takes power after overthrowing Hetman Skoropadskyi	Директория УНР приходит к власти после свержения Скоропадского	https://ru.wikipedia.org/wiki/Директория_УНР
1919-01-22	https://en.wikipedia.org/wiki/Act_Zluky	https://upload.wikimedia.org/wikipedia/commons/6/6a/%D0%A3%D0%BD%D1%96%D0%B2%D0%B5%D1%80%D1%81%D0%B0%D0%BB_%D0%97%D0%BB%D1%83%D0%BA%D0%B8.jpg	Act Zluky unites the Ukrainian People's Republic and West Ukrainian People's Republic	Акт Злуки — объединение УНР и ЗУНР	https://ru.wikipedia.org/wiki/Акт_Злуки
1919-02-11	https://en.wikipedia.org/wiki/Symon_Petliura		Symon Petliura becomes head of the Directory of Ukraine	Симон Петлюра становится главой Директории УНР	https://ru.wikipedia.org/wiki/Петлюра,_Симон_Васильевич
1920-04-21	https://en.wikipedia.org/wiki/Treaty_of_Warsaw_(1920)		Warsaw Treaty alliance between Poland and the Ukrainian People's Republic	Варшавский договор между Польшей и УНР	https://ru.wikipedia.org/wiki/Варшавский_договор_(1920)
1921-11-21	https://en.wikipedia.org/wiki/Second_Winter_Campaign		Defeat of the Second Winter Campaign ends the military struggle of the Ukrainian People's Republic	Поражение Второго зимнего похода армии УНР	https://ru.wikipedia.org/wiki/%D0%92%D1%82%D0%BE%D1%80%D0%BE%D0%B9_%D0%97%D0%B8%D0%BC%D0%BD%D0%B8%D0%B9_%D0%BF%D0%BE%D1%85%D0%BE%D0%B4_%D0%B0%D1%80%D0%BC%D0%B8%D0%B8_%D0%A3%D0%9D%D0%A0

