date	en_url	image	en_title	ru_title	ru_url	
1905-01-22	https://en.wikipedia.org/wiki/Bloody_Sunday_(1905)		Bloody Sunday massacre in Saint Petersburg triggers the Russian Revolution of 1905	Кровавое воскресенье в Санкт-Петербурге	https://ru.wikipedia.org/wiki/Кровавое_воскресенье_(1905)
1905-10-17	https://en.wikipedia.org/wiki/October_Manifesto		Tsar Nicholas II issues the October Manifesto granting civil liberties and a parliament	Октябрьский манифест Николая II	https://ru.wikipedia.org/wiki/Октябрьский_манифест
1905-09-05	https://en.wikipedia.org/wiki/Treaty_of_Portsmouth		Treaty of Portsmouth ends the Russo-Japanese War	Портсмутский мирный договор	https://ru.wikipedia.org/wiki/Портсмутский_мирный_договор
1905-05-27	https://en.wikipedia.org/wiki/Battle_of_Tsushima	https://upload.wikimedia.org/wikipedia/commons/1/18/Japanese_Fleet_Proceeding_Toward_The_Baltic_Fleet.jpg	Naval Battle of Tsushima between Russia and Japan	Цусимское морское сражение	https://ru.wikipedia.org/wiki/Цусимское_сражение
1904-02-08	https://en.wikipedia.org/wiki/Russo-Japanese_War	https://upload.wikimedia.org/wikipedia/commons/8/81/Japanese_battleship_Shikishima_on_Battle_of_the_Yellow_Sea.jpg	Japan attacks Russian forces at Port Arthur starting the Russo-Japanese War	Начало Русско-японской войны	https://ru.wikipedia.org/wiki/Русско-японская_война
1904-02-08	https://en.wikipedia.org/wiki/Battle_of_Port_Arthur	https://upload.wikimedia.org/wikipedia/commons/c/c3/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%BE%D1%80%D0%B0%D0%B1%D0%BB%D0%B8_%D0%B2_%D0%9F%D0%BE%D1%80%D1%82_-_%D0%90%D1%80%D1%82%D1%83%D1%80%D0%B5.jpg	Japanese surprise attack on Port Arthur	Нападение Японии на Порт-Артур	https://ru.wikipedia.org/wiki/Бой_у_Порт-Артура
1904-04-30	https://en.wikipedia.org/wiki/Entente_cordiale	https://upload.wikimedia.org/wikipedia/commons/0/0c/Triple_Entente.jpg	Entente Cordiale signed between the United Kingdom and France	Подписание «Сердечного согласия» между Великобританией и Францией	https://ru.wikipedia.org/wiki/Антанта
1903-07-24	https://en.wikipedia.org/wiki/Ilinden%E2%80%93Preobrazhenie_Uprising		Ilinden–Preobrazhenie Uprising against Ottoman rule in Macedonia and Thrace	Илинденско-Преображенское восстание	https://ru.wikipedia.org/wiki/Илинденско-Преображенское_восстание
1903-11-03	https://en.wikipedia.org/wiki/Panama		Panama declares independence from Colombia	Провозглашение независимости Панамы	https://ru.wikipedia.org/wiki/Панама
1903-12-17	https://en.wikipedia.org/wiki/Wright_brothers	https://upload.wikimedia.org/wikipedia/commons/9/95/Wrightflyer.jpg	First powered flight by the Wright brothers	Первый полёт самолёта братьев Райт	https://ru.wikipedia.org/wiki/Братья_Райт
1902-05-31	https://en.wikipedia.org/wiki/Treaty_of_Vereeniging		Treaty of Vereeniging ends the Second Boer War	Окончание Второй англо-бурской войны	https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D1%80%D0%B8%D0%BD%D0%B8%D1%85%D0%B8%D0%BD%D0%B3%D1%81%D0%BA%D0%B8%D0%B9_%D0%BC%D0%B8%D1%80%D0%BD%D1%8B%D0%B9_%D0%B4%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80
1901-09-14	https://en.wikipedia.org/wiki/Theodore_Roosevelt		Theodore Roosevelt becomes President of the United States after the assassination of William McKinley	Теодор Рузвельт становится президентом США	https://ru.wikipedia.org/wiki/Рузвельт,_Теодор
1901-01-22	https://en.wikipedia.org/wiki/Edward_VII		Edward VII becomes King of the United Kingdom after the death of Queen Victoria	Эдуард VII становится королём Великобритании	https://ru.wikipedia.org/wiki/Эдуард_VII
1901-01-01	https://en.wikipedia.org/wiki/Commonwealth_of_Australia	https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg	Formation of the Commonwealth of Australia	Создание Австралийского Союза	https://ru.wikipedia.org/wiki/Австралийский_Союз
1900-07-14	https://en.wikipedia.org/wiki/Eight-Nation_Alliance	https://upload.wikimedia.org/wikipedia/commons/b/b3/BoxerRussianTroops.jpg	Eight-Nation Alliance captures Beijing during the Boxer Rebellion	Взятие Пекина войсками коалиции во время Боксёрского восстания	https://ru.wikipedia.org/wiki/Альянс_восьми_держав
1900-05-31	https://en.wikipedia.org/wiki/Boxer_Rebellion		Foreign troops enter China during the Boxer Rebellion	Интервенция иностранных держав в Китае во время Боксёрского восстания	https://ru.wikipedia.org/wiki/Ихэтуаньское_восстание
1900-04-30	https://en.wikipedia.org/wiki/Hawaii		Hawaii becomes a territory of the United States	Гавайи становятся территорией США	https://ru.wikipedia.org/wiki/Гавайи
1902-01-30	https://en.wikipedia.org/wiki/Anglo-Japanese_Alliance		Signing of the Anglo-Japanese Alliance	Англо-японский союз	https://ru.wikipedia.org/wiki/Англо-японский_союз







