date	en_url	image	en_title	ru_title	ru_url	
2019-10-04	https://en.wikipedia.org/wiki/Joker_(2019_film)	https://upload.wikimedia.org/wikipedia/en/e/e1/Joker_%282019_film%29_poster.jpg	Premiere of the film "Joker"	Премьера фильма «Джокер»	https://ru.wikipedia.org/wiki/Джокер_(фильм,_2019)
2019-12-04	https://en.wikipedia.org/wiki/1917_(2019_film)		Premiere of the film "1917"	Премьера фильма «1917»	https://ru.wikipedia.org/wiki/1917_(фильм)
2019-11-12_2	https://en.wikipedia.org/wiki/Disney%2B		Launch of the Disney+ streaming service	Запуск стримингового сервиса Disney+	https://ru.wikipedia.org/wiki/Disney%2B
2019-11-12	https://en.wikipedia.org/wiki/The_Mandalorian	https://upload.wikimedia.org/wikipedia/commons/9/96/The_Mandalorian.svg	Premiere of the TV series "The Mandalorian"	Премьера сериала «Мандалорец»	https://ru.wikipedia.org/wiki/Мандалорец
2018-03-04	https://en.wikipedia.org/wiki/The_Shape_of_Water		Film "The Shape of Water" wins Best Picture at the Academy Awards	Фильм «Форма воды» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Форма_воды
2018-02-16	https://en.wikipedia.org/wiki/Black_Panther_(film)		Premiere of the film "Black Panther"	Премьера фильма «Чёрная пантера»	https://ru.wikipedia.org/wiki/Чёрная_пантера_(фильм)
2018-04-27	https://en.wikipedia.org/wiki/Avengers:_Infinity_War		Premiere of the film "Avengers: Infinity War"	Премьера фильма «Мстители: Война бесконечности»	https://ru.wikipedia.org/wiki/Мстители:_Война_бесконечности
2018-06-03	https://en.wikipedia.org/wiki/Succession_(TV_series)	https://upload.wikimedia.org/wikipedia/commons/b/b2/Succession-logo.svg	Premiere of the HBO series "Succession"	Премьера сериала HBO «Наследники»	https://ru.wikipedia.org/wiki/Наследники_(телесериал)
2018-12-14	https://en.wikipedia.org/wiki/Spider-Man:_Into_the_Spider-Verse		Premiere of the animated film "Spider-Man: Into the Spider-Verse"	Премьера мультфильма «Человек-паук: Через вселенные»	https://ru.wikipedia.org/wiki/Человек-паук:_Через_вселенные
2017-02-26	https://en.wikipedia.org/wiki/Moonlight_(2016_film)		Film "Moonlight" wins Best Picture at the Academy Awards	Фильм «Лунный свет» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/%D0%9B%D1%83%D0%BD%D0%BD%D1%8B%D0%B9_%D1%81%D0%B2%D0%B5%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2016)
2017-05-28	https://en.wikipedia.org/wiki/The_Square_(2017_film)		Film "The Square" wins the Palme d'Or at the Cannes Film Festival	Фильм «Квадрат» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Квадрат_(фильм,_2017)
2017-07-21	https://en.wikipedia.org/wiki/Dunkirk_(2017_film)		Premiere of the film "Dunkirk"	Премьера фильма «Дюнкерк»	https://ru.wikipedia.org/wiki/Дюнкерк_(фильм)
2017-10-05	https://en.wikipedia.org/wiki/Kazuo_Ishiguro		Kazuo Ishiguro awarded the Nobel Prize in Literature	Кадзуо Исигуро получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Исигуро,_Кадзуо
2016-02-28	https://en.wikipedia.org/wiki/Spotlight_(film)		Film "Spotlight" wins Best Picture at the Academy Awards	Фильм «В центре внимания» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/В_центре_внимания_(фильм)
2016-05-22	https://en.wikipedia.org/wiki/I,_Daniel_Blake		Film "I, Daniel Blake" wins the Palme d'Or at the Cannes Film Festival	Фильм «Я, Дэниел Блейк» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Я,_Дэниел_Блейк
2016-10-13	https://en.wikipedia.org/wiki/Bob_Dylan		Bob Dylan awarded the Nobel Prize in Literature	Боб Дилан получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Дилан,_Боб
2016-12-23	https://en.wikipedia.org/wiki/La_La_Land		Premiere of the film "La La Land"	Премьера фильма «Ла-Ла Ленд»	https://ru.wikipedia.org/wiki/Ла-Ла_Ленд
2016-11-04	https://en.wikipedia.org/wiki/The_Crown_(TV_series)		Premiere of the Netflix series "The Crown"	Премьера сериала Netflix «Корона»	https://ru.wikipedia.org/wiki/Корона_(телесериал)
2016-07-15	https://en.wikipedia.org/wiki/Stranger_Things		Premiere of the Netflix series "Stranger Things"	Премьера сериала Netflix «Очень странные дела»	https://ru.wikipedia.org/wiki/Очень_странные_дела
2015-02-22	https://en.wikipedia.org/wiki/Birdman_(film)		Film "Birdman" wins Best Picture at the Academy Awards	Фильм «Бёрдмэн» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Бёрдмэн
2015-05-24	https://en.wikipedia.org/wiki/Dheepan		Film "Dheepan" wins the Palme d'Or at the Cannes Film Festival	Фильм «Дипан» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Дипан
2015-12-18	https://en.wikipedia.org/wiki/Star_Wars:_The_Force_Awakens		Premiere of the film "Star Wars: The Force Awakens"	Премьера фильма «Звёздные войны: Пробуждение силы»	https://ru.wikipedia.org/wiki/Звёздные_войны:_Пробуждение_силы
2015-05-15	https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road		Premiere of the film "Mad Max: Fury Road"	Премьера фильма «Безумный Макс: Дорога ярости»	https://ru.wikipedia.org/wiki/Безумный_Макс:_Дорога_ярости
2015-12-25	https://en.wikipedia.org/wiki/The_Hateful_Eight		Premiere of the film "The Hateful Eight" by Quentin Tarantino	Премьера фильма Квентина Тарантино «Омерзительная восьмёрка»	https://ru.wikipedia.org/wiki/Омерзительная_восьмёрка
2015-10-08	https://en.wikipedia.org/wiki/Svetlana_Alexievich		Svetlana Alexievich awarded the Nobel Prize in Literature	Светлана Алексиевич получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Алексиевич,_Светлана_Александровна
2015-02-08	https://en.wikipedia.org/wiki/Better_Call_Saul		Premiere of the TV series "Better Call Saul"	Премьера сериала «Лучше звоните Солу»	https://ru.wikipedia.org/wiki/Лучше_звоните_Солу
2015-11-23	https://en.wikipedia.org/wiki/The_Expanse_(TV_series)	https://upload.wikimedia.org/wikipedia/commons/b/bd/The_Expanse_logo.png	Premiere of the TV series "The Expanse"	Премьера сериала «Пространство»	https://ru.wikipedia.org/wiki/Пространство_(телесериал)
2014-03-02	https://en.wikipedia.org/wiki/12_Years_a_Slave_(film)		Film "12 Years a Slave" wins Best Picture at the Academy Awards	Фильм «12 лет рабства» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/12_лет_рабства
2014-05-24	https://en.wikipedia.org/wiki/Winter_Sleep_(film)		Film "Winter Sleep" wins the Palme d'Or at the Cannes Film Festival	Фильм «Зимняя спячка» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Зимняя_спячка_(фильм)
2014-11-07	https://en.wikipedia.org/wiki/Interstellar_(film)		Premiere of the film "Interstellar"	Премьера фильма «Интерстеллар»	https://ru.wikipedia.org/wiki/Интерстеллар
2014-01-12	https://en.wikipedia.org/wiki/True_Detective		Premiere of the HBO series "True Detective"	Премьера сериала HBO «Настоящий детектив»	https://ru.wikipedia.org/wiki/Настоящий_детектив
2014-04-15	https://en.wikipedia.org/wiki/Fargo_(TV_series)		Premiere of the TV series "Fargo"	Премьера сериала «Фарго»	https://ru.wikipedia.org/wiki/Фарго_(телесериал)
2014-05-06	https://en.wikipedia.org/wiki/Gomorrah_(TV_series)		Premiere of the Italian TV series "Gomorrah"	Премьера итальянского сериала «Гоморра»	https://ru.wikipedia.org/wiki/Гоморра_(телесериал)
2013-02-24	https://en.wikipedia.org/wiki/Argo_(2012_film)		Film "Argo" wins Best Picture at the Academy Awards	Фильм «Операция „Арго“» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Операция_«Арго»
2013-05-26	https://en.wikipedia.org/wiki/Blue_Is_the_Warmest_Colour		Film "Blue Is the Warmest Colour" wins the Palme d'Or at the Cannes Film Festival	Фильм «Жизнь Адель» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Жизнь_Адель
2013-10-11	https://en.wikipedia.org/wiki/Gravity_(2013_film)		Premiere of the film "Gravity"	Премьера фильма «Гравитация»	https://ru.wikipedia.org/wiki/Гравитация_(фильм)
2013-12-18	https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film)		Premiere of the film "The Wolf of Wall Street"	Премьера фильма «Волк с Уолл-стрит»	https://ru.wikipedia.org/wiki/Волк_с_Уолл-стрит_(фильм)
2013-02-01	https://en.wikipedia.org/wiki/House_of_Cards_(American_TV_series)		Premiere of the Netflix series "House of Cards"	Премьера сериала Netflix «Карточный домик»	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9_%D0%B4%D0%BE%D0%BC%D0%B8%D0%BA_(%D1%82%D0%B5%D0%BB%D0%B5%D1%81%D0%B5%D1%80%D0%B8%D0%B0%D0%BB)
2013-09-12	https://en.wikipedia.org/wiki/Peaky_Blinders_(TV_series)		Premiere of the BBC series "Peaky Blinders"	Премьера сериала BBC «Острые козырьки»	https://ru.wikipedia.org/wiki/Острые_козырьки
2012-02-26	https://en.wikipedia.org/wiki/The_Artist_(film)		Film "The Artist" wins Best Picture at the Academy Awards	Фильм «Артист» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Артист_(фильм)
2012-05-27	https://en.wikipedia.org/wiki/Amour_(2012_film)		Film "Amour" wins the Palme d'Or at the Cannes Film Festival	Фильм «Любовь» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Любовь_(фильм,_2012)
2012-10-11	https://en.wikipedia.org/wiki/Mo_Yan		Mo Yan awarded the Nobel Prize in Literature	Мо Янь получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Мо_Янь
2012-05-20	https://en.wikipedia.org/wiki/The_Hunt_(2012_film)		Premiere of the film "The Hunt" by Thomas Vinterberg	Премьера фильма Томаса Винтерберга «Охота»	https://ru.wikipedia.org/wiki/Охота_(фильм,_2012)
2011-05-22	https://en.wikipedia.org/wiki/The_Tree_of_Life_(film)		Film "The Tree of Life" wins the Palme d'Or at the Cannes Film Festival	Фильм «Древо жизни» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Древо_жизни_(фильм)
2011-09-23	https://en.wikipedia.org/wiki/Moneyball_(film)		Premiere of the film "Moneyball"	Премьера фильма «Человек, который изменил всё»	https://ru.wikipedia.org/wiki/Человек,_который_изменил_всё
2011-04-17	https://en.wikipedia.org/wiki/Game_of_Thrones		Premiere of the HBO series "Game of Thrones"	Премьера сериала HBO «Игра престолов»	https://ru.wikipedia.org/wiki/Игра_престолов
2011-02-19	https://en.wikipedia.org/wiki/A_Separation		Film "A Separation" wins the Golden Bear at the Berlin International Film Festival	Фильм «Развод Надера и Симин» получает «Золотого медведя» Берлинского кинофестиваля	https://ru.wikipedia.org/wiki/Развод_Надера_и_Симин
2010-05-23	https://en.wikipedia.org/wiki/Uncle_Boonmee_Who_Can_Recall_His_Past_Lives		Film "Uncle Boonmee Who Can Recall His Past Lives" wins the Palme d'Or at the Cannes Film Festival	Фильм «Дядюшка Бунми, который помнит свои прошлые жизни» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Дядюшка_Бунми,_который_помнит_свои_прошлые_жизни
2010-07-16	https://en.wikipedia.org/wiki/Inception		Premiere of the film "Inception"	Премьера фильма «Начало»	https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%87%D0%B0%D0%BB%D0%BE_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2010)
2010-10-01	https://en.wikipedia.org/wiki/The_Social_Network		Premiere of the film "The Social Network"	Премьера фильма «Социальная сеть»	https://ru.wikipedia.org/wiki/Социальная_сеть_(фильм)
2010-11-24	https://en.wikipedia.org/wiki/The_Walking_Dead_(TV_series)	https://upload.wikimedia.org/wikipedia/commons/e/ef/The_Walking_Dead_2010_logo.svg	Premiere of the TV series "The Walking Dead"	Премьера сериала «Ходячие мертвецы»	https://ru.wikipedia.org/wiki/Ходячие_мертвецы
2010-10-07	https://en.wikipedia.org/wiki/Mario_Vargas_Llosa		Mario Vargas Llosa awarded the Nobel Prize in Literature	Марио Варгас Льоса получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Варгас_Льоса,_Марио
2014-01-16	https://en.wikipedia.org/wiki/Whiplash_(2014_film)		Premiere of the film "Whiplash" at the Sundance Film Festival	Премьера фильма «Одержимость» на фестивале Sundance	https://ru.wikipedia.org/wiki/Одержимость_(фильм,_2014)
2010-09-26	https://en.wikipedia.org/wiki/Downton_Abbey		Premiere of the ITV series "Downton Abbey"	Премьера сериала ITV «Аббатство Даунтон»	https://ru.wikipedia.org/wiki/Аббатство_Даунтон
2011-01-24	https://en.wikipedia.org/wiki/21_(Adele_album)		Release of the album "21" by Adele	Выход альбома «21» Адель	https://ru.wikipedia.org/wiki/21_(альбом_Адели)
2009-02-22	https://en.wikipedia.org/wiki/Slumdog_Millionaire		Film "Slumdog Millionaire" wins Best Picture at the Academy Awards	Фильм «Миллионер из трущоб» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Миллионер_из_трущоб
2009-05-24	https://en.wikipedia.org/wiki/The_White_Ribbon		Film "The White Ribbon" wins the Palme d'Or at the Cannes Film Festival	Фильм «Белая лента» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F_%D0%BB%D0%B5%D0%BD%D1%82%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
2009-12-18	https://en.wikipedia.org/wiki/Avatar_(2009_film)		Premiere of the film "Avatar"	Премьера фильма «Аватар»	https://ru.wikipedia.org/wiki/Аватар_(фильм,_2009)
2009-05-20	https://en.wikipedia.org/wiki/Inglourious_Basterds		Premiere of the film "Inglourious Basterds" by Quentin Tarantino	Премьера фильма Квентина Тарантино «Бесславные ублюдки»	https://ru.wikipedia.org/wiki/Бесславные_ублюдки
2009-10-08	https://en.wikipedia.org/wiki/Herta_M%C3%BCller		Herta Müller awarded the Nobel Prize in Literature	Герта Мюллер получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Мюллер,_Герта
2009-06-25	https://en.wikipedia.org/wiki/Michael_Jackson		Michael Jackson dies	Умер Майкл Джексон	https://ru.wikipedia.org/wiki/Джексон,_Майкл
2011-07-23	https://en.wikipedia.org/wiki/Amy_Winehouse		Amy Winehouse dies	Умерла Эми Уайнхаус	https://ru.wikipedia.org/wiki/Уайнхаус,_Эми
2014-08-11	https://en.wikipedia.org/wiki/Robin_Williams		Robin Williams dies	Умер Робин Уильямс	https://ru.wikipedia.org/wiki/Уильямс,_Робин
2016-01-10	https://en.wikipedia.org/wiki/David_Bowie		David Bowie dies	Умер Дэвид Боуи	https://ru.wikipedia.org/wiki/Боуи,_Дэвид
2016-04-21	https://en.wikipedia.org/wiki/Prince_(musician)		Prince dies	Умер Принс	https://ru.wikipedia.org/wiki/Принс
2016-12-25	https://en.wikipedia.org/wiki/George_Michael		George Michael dies	Умер Джордж Майкл	https://ru.wikipedia.org/wiki/Майкл,_Джордж
2018-11-12	https://en.wikipedia.org/wiki/Stan_Lee		Stan Lee dies	Умер Стэн Ли	https://ru.wikipedia.org/wiki/Ли,_Стэн
2008-02-24	https://en.wikipedia.org/wiki/No_Country_for_Old_Men_(film)		Film "No Country for Old Men" wins Best Picture at the Academy Awards	Фильм «Старикам тут не место» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D0%B8%D0%BA%D0%B0%D0%BC_%D1%82%D1%83%D1%82_%D0%BD%D0%B5_%D0%BC%D0%B5%D1%81%D1%82%D0%BE_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
2008-05-25	https://en.wikipedia.org/wiki/The_Class_(2008_film)		Film "The Class" wins the Palme d'Or at the Cannes Film Festival	Фильм «Класс» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Класс_(фильм,_2008)
2008-07-18	https://en.wikipedia.org/wiki/The_Dark_Knight_(film)		Premiere of the film "The Dark Knight"	Премьера фильма «Тёмный рыцарь»	https://ru.wikipedia.org/wiki/Тёмный_рыцарь_(фильм)
2008-11-14	https://en.wikipedia.org/wiki/Quantum_of_Solace		Premiere of the film "Quantum of Solace"	Премьера фильма «Квант милосердия»	https://ru.wikipedia.org/wiki/Квант_милосердия
2008-10-09	https://en.wikipedia.org/wiki/Jean-Marie_Gustave_Le_Cl%C3%A9zio		Jean-Marie Gustave Le Clézio awarded the Nobel Prize in Literature	Жан-Мари Гюстав Леклезио получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Леклезио,_Жан-Мари_Гюстав
2008-01-20	https://en.wikipedia.org/wiki/Breaking_Bad		Premiere of the TV series "Breaking Bad"	Премьера сериала «Во все тяжкие»	https://ru.wikipedia.org/wiki/Во_все_тяжкие
2008-05-02	https://en.wikipedia.org/wiki/Iron_Man_(2008_film)		Premiere of the film "Iron Man" launching the Marvel Cinematic Universe	Премьера фильма «Железный человек», начало киновселенной Marvel	https://ru.wikipedia.org/wiki/Железный_человек_(фильм,_2008)
2007-02-25	https://en.wikipedia.org/wiki/The_Departed		Film "The Departed" wins Best Picture at the Academy Awards	Фильм «Отступники» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Отступники
2007-05-27	https://en.wikipedia.org/wiki/4_Months,_3_Weeks_and_2_Days		Film "4 Months, 3 Weeks and 2 Days" wins the Palme d'Or at the Cannes Film Festival	Фильм «4 месяца, 3 недели и 2 дня» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/4_месяца,_3_недели_и_2_дня
2007-07-21	https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows		Publication of the novel "Harry Potter and the Deathly Hallows" by J. K. Rowling	Выход книги «Гарри Поттер и Дары Смерти» Джоан Роулинг	https://ru.wikipedia.org/wiki/Гарри_Поттер_и_Дары_Смерти
2007-12-21	https://en.wikipedia.org/wiki/There_Will_Be_Blood		Premiere of the film "There Will Be Blood"	Премьера фильма «Нефть»	https://ru.wikipedia.org/wiki/Нефть_(фильм)
2007-10-11	https://en.wikipedia.org/wiki/Doris_Lessing		Doris Lessing awarded the Nobel Prize in Literature	Дорис Лессинг получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Лессинг,_Дорис
2006-03-05	https://en.wikipedia.org/wiki/Crash_(2004_film)		Film "Crash" wins Best Picture at the Academy Awards	Фильм «Столкновение» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Столкновение_(фильм,_2004)
2006-05-28	https://en.wikipedia.org/wiki/The_Wind_That_Shakes_the_Barley_(film)		Film "The Wind That Shakes the Barley" wins the Palme d'Or at the Cannes Film Festival	Фильм «Ветер, который качает вереск» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Ветер,_который_качает_вереск
2006-10-12	https://en.wikipedia.org/wiki/Orhan_Pamuk		Orhan Pamuk awarded the Nobel Prize in Literature	Орхан Памук получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Памук,_Орхан
2005-02-27	https://en.wikipedia.org/wiki/Million_Dollar_Baby		Film "Million Dollar Baby" wins Best Picture at the Academy Awards	Фильм «Малышка на миллион» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Малышка_на_миллион
2005-05-21	https://en.wikipedia.org/wiki/The_Child_(2005_film)		Film "The Child" wins the Palme d'Or at the Cannes Film Festival	Фильм «Дитя» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Дитя_(фильм,_2005)
2005-07-16	https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince		Publication of the novel "Harry Potter and the Half-Blood Prince" by J. K. Rowling	Выход книги «Гарри Поттер и Принц-полукровка» Джоан Роулинг	https://ru.wikipedia.org/wiki/Гарри_Поттер_и_Принц-полукровка
2005-10-13	https://en.wikipedia.org/wiki/Harold_Pinter		Harold Pinter awarded the Nobel Prize in Literature	Гарольд Пинтер получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Пинтер,_Гарольд
2004-02-29	https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King		Film "The Lord of the Rings: The Return of the King" wins Best Picture at the Academy Awards	Фильм «Властелин колец: Возвращение короля» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Властелин_колец:_Возвращение_короля
2004-05-23	https://en.wikipedia.org/wiki/Fahrenheit_9/11		Film "Fahrenheit 9/11" wins the Palme d'Or at the Cannes Film Festival	Фильм «Фаренгейт 9/11» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Фаренгейт_9/11
2004-10-07	https://en.wikipedia.org/wiki/Elfriede_Jelinek		Elfriede Jelinek awarded the Nobel Prize in Literature	Эльфрида Елинек получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Елинек,_Эльфрида
2003-03-23	https://en.wikipedia.org/wiki/Chicago_(2002_film)		Film "Chicago" wins Best Picture at the Academy Awards	Фильм «Чикаго» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Чикаго_(фильм)
2003-05-25	https://en.wikipedia.org/wiki/Elephant_(2003_film)		Film "Elephant" wins the Palme d'Or at the Cannes Film Festival	Фильм «Слон» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Слон_(фильм,_2003)
2003-10-02	https://en.wikipedia.org/wiki/J._M._Coetzee		J. M. Coetzee awarded the Nobel Prize in Literature	Джон Максвелл Кутзее получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Кутзее,_Джон_Максвелл
2003-03-21	https://en.wikipedia.org/wiki/The_Da_Vinci_Code		Publication of the novel "The Da Vinci Code" by Dan Brown	Выход романа «Код да Винчи» Дэна Брауна	https://ru.wikipedia.org/wiki/Код_да_Винчи
2002-03-24	https://en.wikipedia.org/wiki/A_Beautiful_Mind_(film)		Film "A Beautiful Mind" wins Best Picture at the Academy Awards	Фильм «Игры разума» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Игры_разума_(фильм)
2002-05-26	https://en.wikipedia.org/wiki/The_Pianist_(2002_film)		Film "The Pianist" wins the Palme d'Or at the Cannes Film Festival	Фильм «Пианист» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Пианист_(фильм)
2002-12-18	https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers		Premiere of the film "The Lord of the Rings: The Two Towers"	Премьера фильма «Властелин колец: Две крепости»	https://ru.wikipedia.org/wiki/Властелин_колец:_Две_крепости
2002-10-10	https://en.wikipedia.org/wiki/Imre_Kert%C3%A9sz		Imre Kertész awarded the Nobel Prize in Literature	Имре Кертес получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Кертес,_Имре
2001-03-25	https://en.wikipedia.org/wiki/Gladiator_(2000_film)		Film "Gladiator" wins Best Picture at the Academy Awards	Фильм «Гладиатор» получает «Оскар» за лучший фильм	https://ru.wikipedia.org/wiki/Гладиатор_(фильм,_2000)
2001-05-20	https://en.wikipedia.org/wiki/The_Son%27s_Room		Film "The Son's Room" wins the Palme d'Or at the Cannes Film Festival	Фильм «Комната сына» получает «Золотую пальмовую ветвь» Каннского кинофестиваля	https://ru.wikipedia.org/wiki/Комната_сына
2001-05-18	https://en.wikipedia.org/wiki/Shrek		Premiere of the animated film "Shrek"	Премьера мультфильма «Шрек»	https://ru.wikipedia.org/wiki/Шрек
2001-11-16	https://en.wikipedia.org/wiki/Harry_Potter_and_the_Philosopher%27s_Stone_(film)		Premiere of the film "Harry Potter and the Philosopher's Stone"	Премьера фильма «Гарри Поттер и философский камень»	https://ru.wikipedia.org/wiki/Гарри_Поттер_и_философский_камень_(фильм)
