date	en_url	image	en_title	ru_title	ru_url	
1973-08-12	https://en.wikipedia.org/wiki/The_Gulag_Archipelago		Aleksandr Solzhenitsyn publishes The Gulag Archipelago	Опубликована книга Александра Солженицына «Архипелаг ГУЛАГ»	https://ru.wikipedia.org/wiki/%D0%90%D1%80%D1%85%D0%B8%D0%BF%D0%B5%D0%BB%D0%B0%D0%B3_%D0%93%D0%A3%D0%9B%D0%90%D0%93
1975-09-11	https://en.wikipedia.org/wiki/Fatelessness		Imre Kert%C3%A9sz publishes Fatelessness	Опубликован роман Имре Кертеса «Без судьбы»	https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%B7_%D1%81%D1%83%D0%B4%D1%8C%D0%B1%D1%8B
1976-05-01	https://en.wikipedia.org/wiki/Too_Loud_a_Solitude		Bohumil Hrabal publishes Too Loud a Solitude	Опубликована повесть Богумила Грабала «Слишком шумное одиночество»	https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B8%D1%88%D0%BA%D0%BE%D0%BC_%D1%88%D1%83%D0%BC%D0%BD%D0%BE%D0%B5_%D0%BE%D0%B4%D0%B8%D0%BD%D0%BE%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE
1977-03-01	https://en.wikipedia.org/wiki/The_Hour_of_the_Star		Clarice Lispector publishes The Hour of the Star	Опубликован роман Клариси Лиспектор «Час звезды»	https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D1%81_%D0%B7%D0%B2%D0%B5%D0%B7%D0%B4%D1%8B
1978-07-01	https://en.wikipedia.org/wiki/Life:_A_User%27s_Manual		Georges Perec publishes Life: A User's Manual	Опубликован роман Жоржа Перека «Жизнь способ употребления»	https://ru.wikipedia.org/wiki/%D0%96%D0%B8%D0%B7%D0%BD%D1%8C%2C_%D1%81%D0%BF%D0%BE%D1%81%D0%BE%D0%B1_%D1%83%D0%BF%D0%BE%D1%82%D1%80%D0%B5%D0%B1%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F
1979-07-01	https://en.wikipedia.org/wiki/If_on_a_winter%27s_night_a_traveler		Italo Calvino publishes If on a winter's night a traveler	Опубликован роман Итало Кальвино «Если однажды зимней ночью путник»	https://ru.wikipedia.org/wiki/%D0%95%D1%81%D0%BB%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0%D0%B6%D0%B4%D1%8B_%D0%B7%D0%B8%D0%BC%D0%BD%D0%B5%D0%B9_%D0%BD%D0%BE%D1%87%D1%8C%D1%8E_%D0%BF%D1%83%D1%82%D0%BD%D0%B8%D0%BA
1976-04-24	https://en.wikipedia.org/wiki/Music_for_18_Musicians		Premiere of Reich’s Music for 18 Musicians	Премьера произведения Райха «Music for 18 Musicians»	https://ru.wikipedia.org/wiki/Music_for_18_Musicians
1976-07-25	https://en.wikipedia.org/wiki/Einstein_on_the_Beach		Premiere of Glass’s opera Einstein on the Beach	Премьера оперы Гласса «Эйнштейн на пляже»	https://ru.wikipedia.org/wiki/%D0%AD%D0%B9%D0%BD%D1%88%D1%82%D0%B5%D0%B9%D0%BD_%D0%BD%D0%B0_%D0%BF%D0%BB%D1%8F%D0%B6%D0%B5
1970-04-01	https://en.wikipedia.org/wiki/Spiral_Jetty		Smithson creates Spiral Jetty	Смитсон создаёт «Спиральную дамбу»	https://ru.wikipedia.org/wiki/Спиральная_дамба
1976-12-05	https://en.wikipedia.org/wiki/Oxyg%C3%A8ne		Release of Jean-Michel Jarre’s album Oxygène	Выход альбома Жана-Мишеля Жарра «Oxygène»	https://ru.wikipedia.org/wiki/Oxyg%C3%A8ne_(альбом)
1971-03-24	https://en.wikipedia.org/wiki/Histoire_de_Melody_Nelson		Release of Serge Gainsbourg’s album Histoire de Melody Nelson	Выход альбома Сержа Генсбура «Histoire de Melody Nelson»	https://ru.wikipedia.org/wiki/Histoire_de_Melody_Nelson

















